Flow,Month,Trade Value,Country
Imports,2015-04,382957714,Italy
Imports,2015-04,1304312,Latvia
Imports,2015-04,1590382,Lithuania
Imports,2015-04,8900315,Luxembourg
Imports,2015-04,9402500,Malta
Imports,2015-04,417726640,Netherlands
Imports,2015-04,101344700,Poland
Imports,2015-04,30989706,Portugal
Imports,2015-04,24875976,Romania
Imports,2015-04,17128586,Slovakia
Imports,2015-04,8622190,Slovenia
Imports,2015-04,415782048,Spain
Imports,2015-04,89496115,Sweden
Imports,2015-05,79675972,Austria
Imports,2015-05,104448188,Belgium
Imports,2015-05,4596681,Bulgary
Imports,2015-05,2641629,Croatia
Imports,2015-05,11652,Cyprus
Imports,2015-05,112443287,Czech_Republic
Imports,2015-05,33337537,Denmark
Imports,2015-05,7189743,Estonia
Imports,2015-05,918649,European_Community
Imports,2015-05,31728093,Finland
Imports,2015-05,321479514,France
Imports,2015-05,1182235018,Germany
Imports,2015-05,21206778,Greece
Imports,2015-05,95339240,Hungary
Imports,2015-05,136673432,Ireland
Imports,2015-05,440746915,Italy
Imports,2015-05,772428,Latvia
Imports,2015-05,2509596,Lithuania
Imports,2015-05,6535450,Luxembourg
Imports,2015-05,5820920,Malta
Imports,2015-05,231534756,Netherlands
Imports,2015-05,91990269,Poland
Imports,2015-05,40732056,Portugal
Imports,2015-05,22112981,Romania
Imports,2015-05,19334914,Slovakia
Imports,2015-05,9979248,Slovenia
Imports,2015-05,430246186,Spain
Imports,2015-05,74050384,Sweden
Imports,2015-06,80107196,Austria
Imports,2015-06,95237006,Belgium
Imports,2015-06,3635840,Bulgary
Imports,2015-06,2084373,Croatia
Imports,2015-06,289181,Cyprus
Imports,2015-06,93676624,Czech_Republic
Imports,2015-06,42195425,Denmark
Imports,2015-06,12670941,Estonia
Imports,2015-06,1289432,European_Community
Imports,2015-06,39207074,Finland
Imports,2015-06,313839084,France
Imports,2015-06,1208867484,Germany
Imports,2015-06,20969155,Greece
Imports,2015-06,91914907,Hungary
Imports,2015-06,153525409,Ireland
Imports,2015-06,436945617,Italy
Imports,2015-06,2677379,Latvia
Imports,2015-06,3405845,Lithuania
Imports,2015-06,7611027,Luxembourg
Imports,2015-06,7003968,Malta
Imports,2015-06,391577549,Netherlands
Imports,2015-06,105188004,Poland
Imports,2015-06,31132777,Portugal
Imports,2015-06,30672739,Romania
Imports,2015-06,50405175,Slovakia
Imports,2015-06,9800100,Slovenia
Imports,2015-06,380213757,Spain
Imports,2015-06,89450353,Sweden
Imports,2015-07,97955831,Austria
Imports,2015-07,106869058,Belgium
Imports,2015-07,5582042,Bulgary
Imports,2015-07,2207110,Croatia
Imports,2015-07,300605,Cyprus
Imports,2015-07,70678080,Czech_Republic
Imports,2015-07,43639926,Denmark
Imports,2015-07,10272410,Estonia
Imports,2015-07,1703461,European_Community
Imports,2015-07,31941362,Finland
Imports,2015-07,336907459,France
Imports,2015-07,1215787180,Germany
Imports,2015-07,20573766,Greece
Imports,2015-07,106466745,Hungary
Imports,2015-07,142106675,Ireland
Imports,2015-07,453514115,Italy
Imports,2015-07,1753360,Latvia
Imports,2015-07,3918207,Lithuania
Imports,2015-07,4457473,Luxembourg
Imports,2015-07,5392317,Malta
Imports,2015-07,313335704,Netherlands
Imports,2015-07,118695244,Poland
Imports,2015-07,39132857,Portugal
Imports,2015-07,29790410,Romania
Imports,2015-07,28921172,Slovakia
Imports,2015-07,9643591,Slovenia
Imports,2015-07,400550764,Spain
Imports,2015-07,82399999,Sweden
Imports,2015-08,102232125,Austria
Imports,2015-08,92911330,Belgium
Imports,2015-08,4339127,Bulgary
Imports,2015-08,1105738,Croatia
Imports,2015-08,9705,Cyprus
Imports,2015-08,107152133,Czech_Republic
Imports,2015-08,40196822,Denmark
Imports,2015-08,16348589,Estonia
Imports,2015-08,1829936,European_Community
Imports,2015-08,27121067,Finland
Imports,2015-08,319513929,France
Imports,2015-08,1175286951,Germany
Imports,2015-08,18981883,Greece
Imports,2015-08,83694895,Hungary
Imports,2015-08,168565602,Ireland
Imports,2015-08,421085652,Italy
Imports,2015-08,1395795,Latvia
Imports,2015-08,3446444,Lithuania
Imports,2015-08,4538704,Luxembourg
Imports,2015-08,8398385,Malta
Imports,2015-08,316875940,Netherlands
Imports,2015-08,124697029,Poland
Imports,2015-08,36481417,Portugal
Imports,2015-08,28950263,Romania
Imports,2015-08,29058305,Slovakia
Imports,2015-08,10486580,Slovenia
Imports,2015-08,428347966,Spain
Imports,2015-08,82010686,Sweden
Imports,2015-09,92043103,Austria
Imports,2015-09,73098571,Belgium
Imports,2015-09,4174385,Bulgary
Imports,2015-09,1981061,Croatia
Imports,2015-09,15951,Cyprus
Imports,2015-09,105063315,Czech_Republic
Imports,2015-09,42024618,Denmark
Imports,2015-09,5952041,Estonia
Imports,2015-09,1298108,European_Community
Imports,2015-09,62729994,Finland
Imports,2015-09,309576222,France
Imports,2015-09,1106873234,Germany
Imports,2015-09,10387176,Greece
Imports,2015-09,82525610,Hungary
Imports,2015-09,139211730,Ireland
Imports,2015-09,407657578,Italy
Imports,2015-09,694146,Latvia
Imports,2015-09,3861870,Lithuania
Imports,2015-09,3986644,Luxembourg
Imports,2015-09,4929571,Malta
Imports,2015-09,313439905,Netherlands
Imports,2015-09,93745510,Poland
Imports,2015-09,35929792,Portugal
Imports,2015-09,36793363,Romania
Imports,2015-09,25226529,Slovakia
Imports,2015-09,10090124,Slovenia
Imports,2015-09,328575313,Spain
Imports,2015-09,89194776,Sweden
Imports,2015-10,94472751,Austria
Imports,2015-10,80974461,Belgium
Imports,2015-10,4823499,Bulgary
Imports,2015-10,1729587,Croatia
Imports,2015-10,13297,Cyprus
Imports,2015-10,103676890,Czech_Republic
Imports,2015-10,47261405,Denmark
Imports,2015-10,5832596,Estonia
Imports,2015-10,1313647,European_Community
Imports,2015-10,38396543,Finland
Imports,2015-10,337404495,France
Imports,2015-10,1249622780,Germany
Imports,2015-10,13793430,Greece
Imports,2015-10,79182073,Hungary
Imports,2015-10,151238893,Ireland
Imports,2015-10,431340035,Italy
Imports,2015-10,802707,Latvia
Imports,2015-10,3954184,Lithuania
Imports,2015-10,2498217,Luxembourg
Imports,2015-10,7876705,Malta
Imports,2015-10,247379939,Netherlands
Imports,2015-10,105899624,Poland
Imports,2015-10,31409943,Portugal
Imports,2015-10,27538517,Romania
Imports,2015-10,42375424,Slovakia
Imports,2015-10,9030939,Slovenia
Imports,2015-10,331611486,Spain
Imports,2015-10,93121226,Sweden
Imports,2015-11,109662459,Austria
Imports,2015-11,92643852,Belgium
Imports,2015-11,6351916,Bulgary
Imports,2015-11,2684027,Croatia
Imports,2015-11,2206423,Cyprus
Imports,2015-11,117043386,Czech_Republic
Imports,2015-11,42543557,Denmark
Imports,2015-11,8938801,Estonia
Imports,2015-11,1096425,European_Community
Imports,2015-11,42919858,Finland
Imports,2015-11,301017143,France
Imports,2015-11,1170307585,Germany
Imports,2015-11,20688322,Greece
Imports,2015-11,82916960,Hungary
Imports,2015-11,121868451,Ireland
Imports,2015-11,439004705,Italy
Imports,2015-11,576967,Latvia
Imports,2015-11,1547159,Lithuania
Imports,2015-11,5773469,Luxembourg
Imports,2015-11,6707385,Malta
Imports,2015-11,239331969,Netherlands
Imports,2015-11,82651364,Poland
Imports,2015-11,33033532,Portugal
Imports,2015-11,32148241,Romania
Imports,2015-11,43312310,Slovakia
Imports,2015-11,7738372,Slovenia
Imports,2015-11,411423404,Spain
Imports,2015-11,83899301,Sweden
Imports,2015-12,109977058,Austria
Imports,2015-12,77359055,Belgium
Imports,2015-12,6248656,Bulgary
Imports,2015-12,1379231,Croatia
Imports,2015-12,15966,Cyprus
Imports,2015-12,91366325,Czech_Republic
Imports,2015-12,38291850,Denmark
Imports,2015-12,20484198,Estonia
Imports,2015-12,2435252,European_Community
Imports,2015-12,44792212,Finland
Imports,2015-12,282041202,France
Imports,2015-12,1110649812,Germany
Imports,2015-12,22380092,Greece
Imports,2015-12,73938260,Hungary
Imports,2015-12,111428660,Ireland
Imports,2015-12,451350084,Italy
Imports,2015-12,1260493,Latvia
Imports,2015-12,1800676,Lithuania
Imports,2015-12,2416519,Luxembourg
Imports,2015-12,3937315,Malta
Imports,2015-12,173217102,Netherlands
Imports,2015-12,65763100,Poland
Imports,2015-12,34200085,Portugal
Imports,2015-12,45162087,Romania
Imports,2015-12,45969908,Slovakia
Imports,2015-12,7916135,Slovenia
Imports,2015-12,375857484,Spain
Imports,2015-12,66665734,Sweden
Imports,2016-01,89606147,Austria
Imports,2016-01,66769179,Belgium
Imports,2016-01,4853101,Bulgary
Imports,2016-01,1981391,Croatia
Imports,2016-01,287545,Cyprus
Imports,2016-01,79908228,Czech_Republic
Imports,2016-01,106777511,Denmark
Imports,2016-01,15673640,Estonia
Imports,2016-01,1368794,European_Community
Imports,2016-01,34542604,Finland
Imports,2016-01,267725018,France
Imports,2016-01,1067685862,Germany
Imports,2016-01,25043838,Greece
Imports,2016-01,71373863,Hungary
Imports,2016-01,88464243,Ireland
Imports,2016-01,379208337,Italy
Imports,2016-01,1306155,Latvia
Imports,2016-01,1625268,Lithuania
Imports,2016-01,4106405,Luxembourg
Imports,2016-01,4121523,Malta
Imports,2016-01,115983561,Netherlands
Imports,2016-01,57821672,Poland
Imports,2016-01,27692287,Portugal
Imports,2016-01,33958610,Romania
Imports,2016-01,52150080,Slovakia
Imports,2016-01,8007735,Slovenia
Imports,2016-01,348718358,Spain
Imports,2016-01,78508775,Sweden
Imports,2016-02,105200394,Austria
Imports,2016-02,69136544,Belgium
Imports,2016-02,4073315,Bulgary
Imports,2016-02,1211209,Croatia
Imports,2016-02,13091,Cyprus
Imports,2016-02,82541518,Czech_Republic
Imports,2016-02,72016042,Denmark
Imports,2016-02,10855634,Estonia
Imports,2016-02,2442868,European_Community
Imports,2016-02,32464504,Finland
Imports,2016-02,303875636,France
Imports,2016-02,1014547516,Germany
Imports,2016-02,17329983,Greece
Imports,2016-02,70849336,Hungary
Imports,2016-02,123223945,Ireland
Imports,2016-02,333789046,Italy
Imports,2016-02,329271,Latvia
Imports,2016-02,1242545,Lithuania
Imports,2016-02,5909440,Luxembourg
Imports,2016-02,4410342,Malta
Imports,2016-02,138343275,Netherlands
Imports,2016-02,52318609,Poland
Imports,2016-02,32835909,Portugal
Imports,2016-02,32436484,Romania
Imports,2016-02,13929350,Slovakia
Imports,2016-02,7774262,Slovenia
Imports,2016-02,326260444,Spain
Imports,2016-02,73909236,Sweden
Imports,2016-03,113313569,Austria
Imports,2016-03,90078242,Belgium
Imports,2016-03,5159794,Bulgary
Imports,2016-03,3727582,Croatia
Imports,2016-03,14108,Cyprus
Imports,2016-03,102036598,Czech_Republic
Imports,2016-03,51422096,Denmark
Imports,2016-03,14868050,Estonia
Imports,2016-03,1691533,European_Community
Imports,2016-03,29463071,Finland
Imports,2016-03,355189773,France
Imports,2016-03,1165205088,Germany
Imports,2016-03,19076035,Greece
Imports,2016-03,80077686,Hungary
Imports,2016-03,157483920,Ireland
Imports,2016-03,432606093,Italy
Imports,2016-03,1377561,Latvia
Imports,2016-03,2048613,Lithuania
Imports,2016-03,3870059,Luxembourg
Imports,2016-03,3991902,Malta
Imports,2016-03,87577187,Netherlands
Imports,2016-03,67969714,Poland
Imports,2016-03,29649806,Portugal
Imports,2016-03,28770369,Romania
Imports,2016-03,19338490,Slovakia
Imports,2016-03,9628164,Slovenia
Imports,2016-03,320905283,Spain
Imports,2016-03,71329789,Sweden
Imports,2016-04,108283254,Austria
Imports,2016-04,90113110,Belgium
Imports,2016-04,4158672,Bulgary
Imports,2016-04,3269168,Croatia
Imports,2016-04,193088,Cyprus
Imports,2016-04,100945788,Czech_Republic
Imports,2016-04,69482910,Denmark
Imports,2016-04,15608251,Estonia
Imports,2016-04,1872803,European_Community
Imports,2016-04,34135586,Finland
Imports,2016-04,302766660,France
Imports,2016-04,1188125835,Germany
Imports,2016-04,17072211,Greece
Imports,2016-04,93354581,Hungary
Imports,2016-04,103447550,Ireland
Imports,2016-04,468482570,Italy
Imports,2016-04,1536086,Latvia
Imports,2016-04,1886728,Lithuania
Imports,2016-04,5812115,Luxembourg
Imports,2016-04,5536013,Malta
Imports,2016-04,229402607,Netherlands
Imports,2016-04,60183137,Poland
Imports,2016-04,36756203,Portugal
Imports,2016-04,29971111,Romania
Imports,2016-04,18605485,Slovakia
Imports,2016-04,8981674,Slovenia
Imports,2016-04,413179969,Spain
Imports,2016-04,67416676,Sweden
Imports,2016-05,113531180,Austria
Imports,2016-05,89342596,Belgium
Imports,2016-05,4035968,Bulgary
Imports,2016-05,2457046,Croatia
Imports,2016-05,133734,Cyprus
Imports,2016-05,87987191,Czech_Republic
Imports,2016-05,48268774,Denmark
Imports,2016-05,31576562,Estonia
Imports,2016-05,1290241,European_Community
Imports,2016-05,27753049,Finland
Imports,2016-05,319643561,France
Imports,2016-05,1126776159,Germany
Imports,2016-05,20050966,Greece
Imports,2016-05,77048338,Hungary
Imports,2016-05,153604341,Ireland
Imports,2016-05,443952666,Italy
Imports,2016-05,2244833,Latvia
Imports,2016-05,1121755,Lithuania
Imports,2016-05,6990330,Luxembourg
Imports,2016-05,4445678,Malta
Imports,2016-05,115006329,Netherlands
Imports,2016-05,68742251,Poland
Imports,2016-05,31751781,Portugal
Imports,2016-05,26400034,Romania
Imports,2016-05,24314506,Slovakia
Imports,2016-05,9617597,Slovenia
Imports,2016-05,390841236,Spain
Imports,2016-05,74939977,Sweden
Imports,2016-06,96077834,Austria
Imports,2016-06,87005106,Belgium
Imports,2016-06,5456812,Bulgary
Imports,2016-06,3265184,Croatia
Imports,2016-06,15865,Cyprus
Imports,2016-06,96541446,Czech_Republic
Imports,2016-06,48605798,Denmark
Imports,2016-06,47241017,Estonia
Imports,2016-06,2062056,European_Community
Imports,2016-06,35756264,Finland
Imports,2016-06,311856188,France
Imports,2016-06,1205741940,Germany
Imports,2016-06,17429494,Greece
Imports,2016-06,71427107,Hungary
Imports,2016-06,119442414,Ireland
Imports,2016-06,450158804,Italy
Imports,2016-06,1689705,Latvia
Imports,2016-06,2915947,Lithuania
Imports,2016-06,5960283,Luxembourg
Imports,2016-06,5298165,Malta
Imports,2016-06,141039466,Netherlands
Imports,2016-06,94679077,Poland
Imports,2016-06,29326660,Portugal
Imports,2016-06,26503727,Romania
Imports,2016-06,21343039,Slovakia
Imports,2016-06,9140110,Slovenia
Imports,2016-06,388836825,Spain
Imports,2016-06,75461071,Sweden
Imports,2016-07,96810504,Austria
Imports,2016-07,77772972,Belgium
Imports,2016-07,5144884,Bulgary
Imports,2016-07,1357227,Croatia
Imports,2016-07,970362,Cyprus
Imports,2016-07,79272440,Czech_Republic
Imports,2016-07,51225357,Denmark
Imports,2016-07,34789749,Estonia
Imports,2016-07,1355632,European_Community
Imports,2016-07,38670728,Finland
Imports,2016-07,331548217,France
Imports,2016-07,1139161811,Germany
Imports,2016-07,20086497,Greece
Imports,2016-07,70745683,Hungary
Imports,2016-07,135992081,Ireland
Imports,2016-07,461363534,Italy
Imports,2016-07,645354,Latvia
Imports,2016-07,2373835,Lithuania
Imports,2016-07,5053796,Luxembourg
Imports,2016-07,5528659,Malta
Imports,2016-07,217341001,Netherlands
Imports,2016-07,77998158,Poland
Imports,2016-07,31643378,Portugal
Imports,2016-07,27161715,Romania
Imports,2016-07,21552872,Slovakia
Imports,2016-07,9368677,Slovenia
Imports,2016-07,419994742,Spain
Imports,2016-07,112226732,Sweden
Imports,2016-08,125145949,Austria
Imports,2016-08,95900552,Belgium
Imports,2016-08,6054600,Bulgary
Imports,2016-08,1451393,Croatia
Imports,2016-08,81339,Cyprus
Imports,2016-08,119503710,Czech_Republic
Imports,2016-08,41731815,Denmark
Imports,2016-08,38762784,Estonia
Imports,2016-08,3026843,European_Community
Imports,2016-08,36500265,Finland
Imports,2016-08,321130384,France
Imports,2016-08,1263661521,Germany
Imports,2016-08,18911829,Greece
Imports,2016-08,85362616,Hungary
Imports,2016-08,154464147,Ireland
Imports,2016-08,493625921,Italy
Imports,2016-08,1087485,Latvia
Imports,2016-08,2095712,Lithuania
Imports,2016-08,5597284,Luxembourg
Imports,2016-08,5681871,Malta
Imports,2016-08,232666404,Netherlands
Imports,2016-08,70205394,Poland
Imports,2016-08,34848018,Portugal
Imports,2016-08,31190570,Romania
Imports,2016-08,20122457,Slovakia
Imports,2016-08,10791331,Slovenia
Imports,2016-08,400543398,Spain
Imports,2016-08,96043623,Sweden
Imports,2016-09,97242931,Austria
Imports,2016-09,119171631,Belgium
Imports,2016-09,5332553,Bulgary
Imports,2016-09,1898387,Croatia
Imports,2016-09,501192,Cyprus
Imports,2016-09,75201160,Czech_Republic
Imports,2016-09,43744259,Denmark
Imports,2016-09,59973312,Estonia
Imports,2016-09,18352848,European_Community
Imports,2016-09,35441434,Finland
Imports,2016-09,302138546,France
Imports,2016-09,1104484319,Germany
Imports,2016-09,15164421,Greece
Imports,2016-09,82257846,Hungary
Imports,2016-09,116781032,Ireland
Imports,2016-09,449853233,Italy
Imports,2016-09,957657,Latvia
Imports,2016-09,1703467,Lithuania
Imports,2016-09,3374607,Luxembourg
Imports,2016-09,6461493,Malta
Imports,2016-09,292934686,Netherlands
Imports,2016-09,59054100,Poland
Imports,2016-09,38782718,Portugal
Imports,2016-09,23616246,Romania
Imports,2016-09,20147199,Slovakia
Imports,2016-09,8229749,Slovenia
Imports,2016-09,368677919,Spain
Imports,2016-09,59188415,Sweden
Imports,2016-10,100724163,Austria
Imports,2016-10,77381280,Belgium
Imports,2016-10,4109033,Bulgary
Imports,2016-10,1225843,Croatia
Imports,2016-10,12253,Cyprus
Imports,2016-10,100945053,Czech_Republic
Imports,2016-10,48836055,Denmark
Imports,2016-10,18883495,Estonia
Imports,2016-10,22920671,European_Community
Imports,2016-10,44845594,Finland
Imports,2016-10,303982917,France
Imports,2016-10,1097482547,Germany
Imports,2016-10,12475575,Greece
Imports,2016-10,88102086,Hungary
Imports,2016-10,129738566,Ireland
Imports,2016-10,429513088,Italy
Imports,2016-10,815059,Latvia
Imports,2016-10,1857822,Lithuania
Imports,2016-10,6113151,Luxembourg
Imports,2016-10,9352493,Malta
Imports,2016-10,156684227,Netherlands
Imports,2016-10,57259901,Poland
Imports,2016-10,32292760,Portugal
Imports,2016-10,35356119,Romania
Imports,2016-10,24186645,Slovakia
Imports,2016-10,8700594,Slovenia
Imports,2016-10,307692198,Spain
Imports,2016-10,69582681,Sweden
Imports,2016-11,110589219,Austria
Imports,2016-11,95375279,Belgium
Imports,2016-11,6335466,Bulgary
Imports,2016-11,2418859,Croatia
Imports,2016-11,293889,Cyprus
Imports,2016-11,85660266,Czech_Republic
Imports,2016-11,39078545,Denmark
Imports,2016-11,32809368,Estonia
Imports,2016-11,2683975,European_Community
Imports,2016-11,49939517,Finland
Imports,2016-11,286009628,France
Imports,2016-11,1288577435,Germany
Imports,2016-11,16857317,Greece
Imports,2016-11,102563268,Hungary
Imports,2016-11,167358906,Ireland
Imports,2016-11,479237885,Italy
Imports,2016-11,1471164,Latvia
Imports,2016-11,1439111,Lithuania
Imports,2016-11,4840671,Luxembourg
Imports,2016-11,5807432,Malta
Imports,2016-11,165254661,Netherlands
Imports,2016-11,65377597,Poland
Imports,2016-11,41093975,Portugal
Imports,2016-11,41289993,Romania
Imports,2016-11,20188221,Slovakia
Imports,2016-11,11400420,Slovenia
Imports,2016-11,393860578,Spain
Imports,2016-11,61330814,Sweden
Imports,2016-12,98616199,Austria
Imports,2016-12,127816602,Belgium
Imports,2016-12,5712588,Bulgary
Imports,2016-12,3147050,Croatia
Imports,2016-12,346899,Cyprus
Imports,2016-12,115205302,Czech_Republic
Imports,2016-12,42334815,Denmark
Imports,2016-12,25350726,Estonia
Imports,2016-12,1436641,European_Community
Imports,2016-12,51311947,Finland
Imports,2016-12,311607646,France
Imports,2016-12,1188959361,Germany
Imports,2016-12,14231507,Greece
Imports,2016-12,103763517,Hungary
Imports,2016-12,130146965,Ireland
Imports,2016-12,436621881,Italy
Imports,2016-12,999038,Latvia
Imports,2016-12,1080769,Lithuania
Imports,2016-12,7078014,Luxembourg
Imports,2016-12,6239127,Malta
Imports,2016-12,127730675,Netherlands
Imports,2016-12,56556394,Poland
Imports,2016-12,51783477,Portugal
Imports,2016-12,35741094,Romania
Imports,2016-12,20356527,Slovakia
Imports,2016-12,8669111,Slovenia
Imports,2016-12,355177049,Spain
Imports,2016-12,83982853,Sweden
Imports,2017-01,107120762,Austria
Imports,2017-01,78187063,Belgium
Imports,2017-01,5264386,Bulgary
Imports,2017-01,2756461,Croatia
Imports,2017-01,42155,Cyprus
Imports,2017-01,81409621,Czech_Republic
Imports,2017-01,41741917,Denmark
Imports,2017-01,14981211,Estonia
Imports,2017-01,1227284,European_Community
Imports,2017-01,36205200,Finland
Imports,2017-01,266380644,France
Imports,2017-01,1180012936,Germany
Imports,2017-01,18353202,Greece
Imports,2017-01,77676092,Hungary
Imports,2017-01,134936903,Ireland
Imports,2017-01,436973820,Italy
Imports,2017-01,1990740,Latvia
Imports,2017-01,13574816,Lithuania
Imports,2017-01,16997595,Luxembourg
Imports,2017-01,9569763,Malta
Imports,2017-01,86644672,Netherlands
Imports,2017-01,59699117,Poland
Imports,2017-01,75677458,Portugal
Imports,2017-01,47560333,Romania
Imports,2017-01,19157611,Slovakia
Imports,2017-01,8313508,Slovenia
Imports,2017-01,310290759,Spain
Imports,2017-01,88683158,Sweden
Imports,2017-02,96930434,Austria
Imports,2017-02,141984915,Belgium
Imports,2017-02,5085683,Bulgary
Imports,2017-02,1998899,Croatia
Imports,2017-02,570228,Cyprus
Imports,2017-02,91927624,Czech_Republic
Imports,2017-02,44422593,Denmark
Imports,2017-02,15945155,Estonia
Imports,2017-02,1427208,European_Community
Imports,2017-02,29451752,Finland
Imports,2017-02,253819544,France
Imports,2017-02,1098132340,Germany
Imports,2017-02,11374339,Greece
Imports,2017-02,86937219,Hungary
Imports,2017-02,117660973,Ireland
Imports,2017-02,375132115,Italy
Imports,2017-02,537863,Latvia
Imports,2017-02,1559097,Lithuania
Imports,2017-02,8469386,Luxembourg
Imports,2017-02,7031567,Malta
Imports,2017-02,152278798,Netherlands
Imports,2017-02,53275385,Poland
Imports,2017-02,69400414,Portugal
Imports,2017-02,44741269,Romania
Imports,2017-02,12802003,Slovakia
Imports,2017-02,7925940,Slovenia
Imports,2017-02,284318366,Spain
Imports,2017-02,78106572,Sweden
Imports,2017-03,125743382,Austria
Imports,2017-03,109909802,Belgium
Imports,2017-03,6401442,Bulgary
Imports,2017-03,1635401,Croatia
Imports,2017-03,27912,Cyprus
Imports,2017-03,105534344,Czech_Republic
Imports,2017-03,49173863,Denmark
Imports,2017-03,15878020,Estonia
Imports,2017-03,2976674,European_Community
Imports,2017-03,39194933,Finland
Imports,2017-03,345826678,France
Imports,2017-03,1395248675,Germany
Imports,2017-03,17851876,Greece
Imports,2017-03,106699321,Hungary
Imports,2017-03,171145556,Ireland
Imports,2017-03,513469530,Italy
Imports,2017-03,1456189,Latvia
Imports,2017-03,1537776,Lithuania
Imports,2017-03,8894723,Luxembourg
Imports,2017-03,8351716,Malta
Imports,2017-03,180578942,Netherlands
Imports,2017-03,71735143,Poland
Imports,2017-03,50208215,Portugal
Imports,2017-03,36312278,Romania
Imports,2017-03,22679715,Slovakia
Imports,2017-03,14628123,Slovenia
Imports,2017-03,417268510,Spain
Imports,2017-03,89106886,Sweden
Imports,2017-04,95962646,Austria
Imports,2017-04,105143965,Belgium
Imports,2017-04,6144272,Bulgary
Imports,2017-04,3038049,Croatia
Imports,2017-04,1644300,Cyprus
Imports,2017-04,109142735,Czech_Republic
Imports,2017-04,49464842,Denmark
Imports,2017-04,12008195,Estonia
Imports,2017-04,11761642,European_Community
Imports,2017-04,46488852,Finland
Imports,2017-04,314850605,France
Imports,2017-04,1215169458,Germany
Imports,2017-04,13875511,Greece
Imports,2017-04,91574360,Hungary
Imports,2017-04,138657015,Ireland
Imports,2017-04,445802322,Italy
Imports,2017-04,1024499,Latvia
Imports,2017-04,1509932,Lithuania
Imports,2017-04,10175283,Luxembourg
Imports,2017-04,5638840,Malta
Imports,2017-04,165792744,Netherlands
Imports,2017-04,69547951,Poland
Imports,2017-04,40403427,Portugal
Imports,2017-04,32444471,Romania
Imports,2017-04,22553560,Slovakia
Imports,2017-04,11270182,Slovenia
Imports,2017-04,387063707,Spain
Imports,2017-04,75658389,Sweden
Imports,2017-05,157921782,Austria
Imports,2017-05,119910244,Belgium
Imports,2017-05,7076565,Bulgary
Imports,2017-05,5003273,Croatia
Imports,2017-05,167198,Cyprus
Imports,2017-05,114440936,Czech_Republic
Imports,2017-05,51542024,Denmark
Imports,2017-05,15016740,Estonia
Imports,2017-05,8126450,European_Community
Imports,2017-05,52364034,Finland
Imports,2017-05,330188802,France
Imports,2017-05,1379108017,Germany
Imports,2017-05,14804379,Greece
Imports,2017-05,106993980,Hungary
Imports,2017-05,191774851,Ireland
Imports,2017-05,556415555,Italy
Imports,2017-05,2235169,Latvia
Imports,2017-05,2110150,Lithuania
Imports,2017-05,10338650,Luxembourg
Imports,2017-05,6120484,Malta
Imports,2017-05,294709633,Netherlands
Imports,2017-05,70884340,Poland
Imports,2017-05,42370449,Portugal
Imports,2017-05,36208518,Romania
Imports,2017-05,25184192,Slovakia
Imports,2017-05,14534094,Slovenia
Imports,2017-05,440488467,Spain
Imports,2017-05,91938806,Sweden
Imports,2017-06,136501482,Austria
Imports,2017-06,93662848,Belgium
Imports,2017-06,6823818,Bulgary
Imports,2017-06,1308700,Croatia
Imports,2017-06,49062,Cyprus
Imports,2017-06,129475196,Czech_Republic
Imports,2017-06,48764963,Denmark
Imports,2017-06,7657323,Estonia
Imports,2017-06,15241299,European_Community
Imports,2017-06,50318246,Finland
Imports,2017-06,369486873,France
Imports,2017-06,1425871519,Germany
Imports,2017-06,17580442,Greece
Imports,2017-06,196660930,Hungary
Imports,2017-06,124598369,Ireland
Imports,2017-06,548423530,Italy
Imports,2017-06,1070477,Latvia
Imports,2017-06,1949009,Lithuania
Imports,2017-06,8148303,Luxembourg
Imports,2017-06,4824349,Malta
Imports,2017-06,169470334,Netherlands
Imports,2017-06,83350766,Poland
Imports,2017-06,44842834,Portugal
Imports,2017-06,41389052,Romania
Imports,2017-06,23980172,Slovakia
Imports,2017-06,12432290,Slovenia
Imports,2017-06,460370731,Spain
Imports,2017-06,90379275,Sweden
Imports,2017-07,146160489,Austria
Imports,2017-07,90978263,Belgium
Imports,2017-07,6431393,Bulgary
Imports,2017-07,1365247,Croatia
Imports,2017-07,104233,Cyprus
Imports,2017-07,144944331,Czech_Republic
Imports,2017-07,46395174,Denmark
Imports,2017-07,19624647,Estonia
Imports,2017-07,6463427,European_Community
Imports,2017-07,39692456,Finland
Imports,2017-07,344742890,France
Imports,2017-07,1420680539,Germany
Imports,2017-07,17751279,Greece
Imports,2017-07,117250117,Hungary
Imports,2017-07,119098036,Ireland
Imports,2017-07,466683337,Italy
Imports,2017-07,2982932,Latvia
Imports,2017-07,1564383,Lithuania
Imports,2017-07,9941702,Luxembourg
Imports,2017-07,4245983,Malta
Imports,2017-07,184643921,Netherlands
Imports,2017-07,76494902,Poland
Imports,2017-07,40847567,Portugal
Imports,2017-07,32868346,Romania
Imports,2017-07,22845744,Slovakia
Imports,2017-07,10357253,Slovenia
Imports,2017-07,371904111,Spain
Imports,2017-07,97225409,Sweden
Imports,2017-08,146043176,Austria
Imports,2017-08,99059879,Belgium
Imports,2017-08,8230130,Bulgary
Imports,2017-08,2542519,Croatia
Imports,2017-08,139182,Cyprus
Imports,2017-08,124297210,Czech_Republic
Imports,2017-08,54329072,Denmark
Imports,2017-08,13848992,Estonia
Imports,2017-08,12657966,European_Community
